Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68e254cb975681ef924d117a,663d8f0edfd87b4c1f590b99,APPROVED,Not Applicable,2025-10-05T11:21:47.706000Z,2025-10-05T11:22:43.299000Z,2025-10-05T11:22:46.334000Z,2025-10-05T11:22:44.065759Z,56.0,C4H367G4,5347,31,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e254f2d65f23e12242f8d4,5dc483cf74939e34e55c3619,APPROVED,Not Applicable,2025-10-05T11:22:31.410000Z,2025-10-05T11:23:42.760000Z,2025-10-05T11:23:45.970000Z,2025-10-05T11:23:43.561244Z,72.0,C4H367G4,13264,75,Male,White,United States,United States,United States,English,No,Part-Time
68e254f403168b2004cfcdb3,608bfa04767191aa4d57bfd8,APPROVED,Not Applicable,2025-10-05T11:22:28.636000Z,2025-10-05T11:23:27.992000Z,2025-10-05T11:23:31.541000Z,2025-10-05T11:23:29.369050Z,60.0,C4H367G4,14031,42,Female,White,United States,United States,United States,English,No,Full-Time
68e254f62f904465f76726bc,672c7f537c4a19882d6f9e15,APPROVED,Not Applicable,2025-10-05T11:22:34.462000Z,2025-10-05T11:23:59.253000Z,2025-10-05T11:24:01.841000Z,2025-10-05T11:23:59.981662Z,85.0,C4H367G4,1838,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e254fb95f7374b45c70f6b,6234b2b5e6b80ea7060d458a,APPROVED,Not Applicable,2025-10-05T11:22:40.694000Z,2025-10-05T11:24:02.802000Z,2025-10-05T11:24:06.180000Z,2025-10-05T11:24:03.662286Z,83.0,C4H367G4,4792,68,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e254ffb042d6def0b39026,60dfd857e293a99dd577f4c8,APPROVED,Not Applicable,2025-10-05T11:22:49.794000Z,2025-10-05T11:24:25.475000Z,2025-10-05T11:24:26.358000Z,2025-10-05T11:24:27.631865Z,96.0,C4H367G4,11299,68,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2550732055df5f0e1ab9a,60b4277a6c6540693acdd766,APPROVED,Not Applicable,2025-10-05T11:22:55.104000Z,2025-10-05T11:25:51.066000Z,2025-10-05T11:25:57.139000Z,2025-10-05T11:25:51.938462Z,176.0,C4H367G4,6142,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25508e569c1aa4cde8f74,67a745a370ec5dc821194d3d,APPROVED,Not Applicable,2025-10-05T11:22:55.343000Z,2025-10-05T11:24:08.263000Z,2025-10-05T11:24:10.358000Z,2025-10-05T11:24:16.594730Z,73.0,C4H367G4,1244,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2550d551eaf15928cf8cb,67c78fbc58d20f4b7fe41479,APPROVED,Not Applicable,2025-10-05T11:23:10.446000Z,2025-10-05T11:24:36.776000Z,2025-10-05T11:24:37.626000Z,2025-10-05T11:24:40.725341Z,87.0,C4H367G4,1878,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25514fdc0fcaa494c2711,63e6a6055e8b8b5638a9f861,APPROVED,Not Applicable,2025-10-05T11:23:08.387000Z,2025-10-05T11:28:32.571000Z,2025-10-05T11:28:34.386000Z,2025-10-05T11:28:33.386803Z,325.0,C4H367G4,1634,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e2551c85b6fbc765eac55e,5d8a1d20d1afcb0019d7390b,APPROVED,Not Applicable,2025-10-05T11:23:08.710000Z,2025-10-05T11:24:39.391000Z,2025-10-05T11:24:43.627000Z,2025-10-05T11:24:40.152400Z,91.0,C4H367G4,11119,74,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e2551e4cc4ffd07b9f8f03,67dd78fc6e1a73e4ab982151,APPROVED,Not Applicable,2025-10-05T11:24:36.675000Z,2025-10-05T11:25:44.794000Z,2025-10-05T11:25:45.824000Z,2025-10-05T11:25:47.107273Z,69.0,C4H367G4,738,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25524d97040b1cffe1415,65f8caa8238a933fdf42f4c3,APPROVED,Not Applicable,2025-10-05T11:23:38.173000Z,2025-10-05T11:25:07.750000Z,2025-10-05T11:25:09.730000Z,2025-10-05T11:25:08.463385Z,90.0,C4H367G4,3396,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25526ec647b36914926dc,67246794a85893f571f01fcc,APPROVED,Not Applicable,2025-10-05T11:23:25.311000Z,2025-10-05T11:24:27.237000Z,2025-10-05T11:24:34.610000Z,2025-10-05T11:24:30.675153Z,62.0,C4H367G4,3588,29,Female,White,United States,United States,United States,English,No,Full-Time
68e2553bc83a9f437656a0da,5fc521555cd05b000cfe0998,APPROVED,Not Applicable,2025-10-05T11:23:44.150000Z,2025-10-05T11:24:27.522000Z,2025-10-05T11:24:29.596000Z,2025-10-05T11:24:30.428058Z,44.0,C4H367G4,11506,36,Female,White,United States,United States,United States,English,Yes,Full-Time
68e25540b988abc5439a70a9,6841f4329a9deda70eae9ed4,APPROVED,Not Applicable,2025-10-05T11:23:49.418000Z,2025-10-05T11:26:39.443000Z,2025-10-05T11:26:43.446000Z,2025-10-05T11:26:40.204442Z,171.0,C4H367G4,1450,67,Female,White,United States,United States,United States,English,No,Part-Time
68e2554a1b3fe6a412ac427a,6657b0d02e5dfa6c2663a647,APPROVED,Not Applicable,2025-10-05T11:24:41.337000Z,2025-10-05T11:27:49.847000Z,2025-10-05T11:27:52.668000Z,2025-10-05T11:27:50.589101Z,189.0,C4H367G4,3355,38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e2554abe51931464af88a0,5e4b793f03c92a08a6d28e3f,APPROVED,Not Applicable,2025-10-05T11:23:58.516000Z,2025-10-05T11:24:52.649000Z,2025-10-05T11:24:53.595000Z,2025-10-05T11:24:53.419525Z,55.0,C4H367G4,2134,26,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2554b21aa03f0bb6851fd,664b8bef90cdb799d4c4c35d,APPROVED,Not Applicable,2025-10-05T11:24:00.070000Z,2025-10-05T11:24:42.679000Z,2025-10-05T11:24:45.993000Z,2025-10-05T11:24:44.608773Z,43.0,C4H367G4,1807,31,Male,White,United States,United States,United States,English,No,Full-Time
68e2554ea9c8eb66f7c797ac,64cf9d38c6677895238e9ef5,APPROVED,Not Applicable,2025-10-05T11:24:04.490000Z,2025-10-05T11:25:05.236000Z,2025-10-05T11:25:07.378000Z,2025-10-05T11:25:07.566952Z,61.0,C4H367G4,3252,41,Male,White,United States,United States,United States,English,No,Full-Time
68e2555208f2c7c8c86876aa,5622e62bed6e5a0011c807b3,APPROVED,Not Applicable,2025-10-05T11:24:35.685000Z,2025-10-05T11:25:20.016000Z,2025-10-05T11:25:23.427000Z,2025-10-05T11:25:23.466032Z,45.0,C4H367G4,6771,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25552f400869ba4482d79,62cbf51439a76e8fccd8a495,APPROVED,Not Applicable,2025-10-05T11:24:08.660000Z,2025-10-05T11:25:47.779000Z,2025-10-05T11:25:51.800000Z,2025-10-05T11:25:55.778507Z,100.0,C4H367G4,10329,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2555371a72d6b116cea7b,6474a86474b12fd778ae530f,APPROVED,Not Applicable,2025-10-05T11:24:12.814000Z,2025-10-05T11:25:44.258000Z,2025-10-05T11:25:45.238000Z,2025-10-05T11:25:54.317847Z,92.0,C4H367G4,5830,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e255546a76c8177082c401,669d753a74776ad79e3cdff4,APPROVED,Not Applicable,2025-10-05T11:24:07.784000Z,2025-10-05T11:25:27.237000Z,2025-10-05T11:25:30.587000Z,2025-10-05T11:25:27.958984Z,80.0,C4H367G4,2647,28,Male,White,United States,United States,United States,English,No,Part-Time
68e2556193a9a0584bab559e,6684497541f835bd67a199b2,APPROVED,Not Applicable,2025-10-05T11:27:06.615000Z,2025-10-05T11:28:00.874000Z,2025-10-05T11:28:04.476000Z,2025-10-05T11:28:01.672199Z,55.0,C4H367G4,2387,52,Male,White,United States,United States,United States,English,No,Part-Time
68e2556433e4161059f7c355,5e2ac2aa0038f21089a533a4,APPROVED,Not Applicable,2025-10-05T11:24:26.287000Z,2025-10-05T11:25:29.938000Z,2025-10-05T11:25:35.846000Z,2025-10-05T11:25:34.048057Z,64.0,C4H367G4,10693,46,Female,White,United States,United States,United States,English,No,Full-Time
68e25570e6a7d980e848691e,678da017eecfeb40cd30b706,APPROVED,Not Applicable,2025-10-05T11:24:36.049000Z,2025-10-05T11:25:31.439000Z,2025-10-05T11:25:34.455000Z,2025-10-05T11:25:32.138597Z,56.0,C4H367G4,2797,46,Female,White,United States,United States,United States,English,No,Full-Time
68e25571f65319214b6f2405,5f17553ce0feb10c3dd2b16a,APPROVED,Not Applicable,2025-10-05T11:24:41.553000Z,2025-10-05T11:26:35.363000Z,2025-10-05T11:26:36.360000Z,2025-10-05T11:26:42.022534Z,114.0,C4H367G4,6394,54,Female,White,United States,United States,United States,English,No,Part-Time
68e2558df309f67b03826c6f,59298c0b0b19ce0001202f22,APPROVED,Not Applicable,2025-10-05T11:27:13.905000Z,2025-10-05T11:28:29.907000Z,2025-10-05T11:28:31.766000Z,2025-10-05T11:28:30.755476Z,77.0,C4H367G4,4236,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2559ce4db839183f90d04,62b07ac53b83bf0683eda6b6,APPROVED,Not Applicable,2025-10-05T11:25:24.500000Z,2025-10-05T11:26:20.773000Z,2025-10-05T11:26:25.244000Z,2025-10-05T11:26:26.663965Z,57.0,C4H367G4,7656,42,Female,White,United States,United States,United States,English,No,Part-Time
68e255aa0975b27ca418a9c2,6111308dc631d4011ef43a73,APPROVED,Not Applicable,2025-10-05T11:25:37.353000Z,2025-10-05T11:26:32.998000Z,2025-10-05T11:26:35.099000Z,2025-10-05T11:26:34.802636Z,56.0,C4H367G4,2478,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e255c172cac3a88f0d0673,612962f44f151ddfd0298c52,APPROVED,Not Applicable,2025-10-05T11:26:01.192000Z,2025-10-05T11:26:58.121000Z,2025-10-05T11:27:02.078000Z,2025-10-05T11:26:58.821131Z,57.0,C4H367G4,10923,65,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e255d96779fc7011dd9368,628e0063fa56e316da2a71cb,APPROVED,Not Applicable,2025-10-05T11:27:10.423000Z,2025-10-05T11:30:21.787000Z,2025-10-05T11:30:27.842000Z,2025-10-05T11:30:22.631122Z,192.0,C4H367G4,8752,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e255dc86c9069fb0efeaf9,5e6d8c46f93a0c35d1f82335,APPROVED,Not Applicable,2025-10-05T11:26:35.581000Z,2025-10-05T11:28:22.605000Z,2025-10-05T11:28:28.536000Z,2025-10-05T11:28:23.345503Z,108.0,C4H367G4,5130,45,Male,White,United States,United States,United States,English,No,Full-Time
68e255e695f7374b45c70f78,63614aa1d254ddadb855d3c7,APPROVED,Not Applicable,2025-10-05T11:26:36.164000Z,2025-10-05T11:27:55.331000Z,2025-10-05T11:27:58.355000Z,2025-10-05T11:27:57.933059Z,80.0,C4H367G4,5394,64,Male,White,Canada,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e255edc9a5ebb330743644,5c395df5f5ebd50001850900,APPROVED,Not Applicable,2025-10-05T11:26:40.368000Z,2025-10-05T11:27:34.956000Z,2025-10-05T11:27:35.837000Z,2025-10-05T11:27:35.836948Z,55.0,C4H367G4,13781,30,Male,Asian,United States,United States,United States,Chinese,Yes,Full-Time
68e255ef753c6bd9ec01776e,608437f0b139060610c9f0c1,APPROVED,Not Applicable,2025-10-05T11:26:44.598000Z,2025-10-05T11:28:16.418000Z,2025-10-05T11:28:17.967000Z,2025-10-05T11:28:18.139061Z,92.0,C4H367G4,6795,83,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2560f6c5eac5e99d304ae,607668ac450fc6e3025a131d,APPROVED,Not Applicable,2025-10-05T11:27:15.253000Z,2025-10-05T11:29:43.472000Z,2025-10-05T11:29:54.473000Z,2025-10-05T11:29:44.291957Z,149.0,C4H367G4,3262,49,Male,Asian,China,United States,United States,Chinese,No,Full-Time
68e256160feded2353e1dc28,68b2083b4730246dc6281533,APPROVED,Not Applicable,2025-10-05T11:27:22.554000Z,2025-10-05T11:29:37.133000Z,2025-10-05T11:29:38.854000Z,2025-10-05T11:29:37.848418Z,135.0,C4H367G4,702,47,Male,Asian,Korea,United States,United States,English,No,Full-Time
68e2561ba089228e240e248a,653be40e7331e59bf42923a6,APPROVED,Not Applicable,2025-10-05T11:27:29.505000Z,2025-10-05T11:28:22.317000Z,2025-10-05T11:28:26.345000Z,2025-10-05T11:28:23.013227Z,53.0,C4H367G4,1987,19,Male,Asian,United States,United States,United States,English,Yes,Part-Time
68e2564c8cb54cfe5b1becac,6110888158573651261c3100,APPROVED,Not Applicable,2025-10-05T11:28:17.944000Z,2025-10-05T11:29:38.982000Z,2025-10-05T11:29:40.792000Z,2025-10-05T11:29:39.700516Z,82.0,C4H367G4,3317,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68e25653508be895132aac86,6293930a73a8649bd00fc052,APPROVED,Not Applicable,2025-10-05T11:28:26.167000Z,2025-10-05T11:30:25.472000Z,2025-10-05T11:30:31.371000Z,2025-10-05T11:30:35.509345Z,120.0,C4H367G4,3673,44,Male,White,United States,United States,United States,English,No,Full-Time
68e25658ab3ab677b744f0e4,67dc489d382612526415e4b1,APPROVED,Not Applicable,2025-10-05T11:28:32.786000Z,2025-10-05T11:31:41Z,2025-10-05T11:31:46.907000Z,2025-10-05T11:31:41.717973Z,189.0,C4H367G4,2441,57,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2565d6810c6a9b219403a,5c75d4d6b80b460014bd0373,APPROVED,Not Applicable,2025-10-05T11:28:33.343000Z,2025-10-05T11:30:57.118000Z,2025-10-05T11:30:59.016000Z,2025-10-05T11:30:57.841879Z,144.0,C4H367G4,4789,68,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2565e6f710dfc1c60e0b0,6643cfc6878e4f517c10e69c,APPROVED,Not Applicable,2025-10-05T11:28:33.644000Z,2025-10-05T11:29:42.269000Z,2025-10-05T11:29:45.985000Z,2025-10-05T11:29:43.003839Z,69.0,C4H367G4,1122,24,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
68e25663f578fe9eeeb78f95,5f6388bf9ae5ad07ba1a0173,APPROVED,Not Applicable,2025-10-05T11:28:42.746000Z,2025-10-05T11:29:47.895000Z,2025-10-05T11:29:50.231000Z,2025-10-05T11:29:49.665402Z,66.0,C4H367G4,8308,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25671e51b51accb26539f,574450f63fdc69000e09555d,APPROVED,Not Applicable,2025-10-05T11:28:57.460000Z,2025-10-05T11:30:07.082000Z,2025-10-05T11:30:13.683000Z,2025-10-05T11:30:07.909323Z,70.0,C4H367G4,5149,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2567985867e545f7c7e50,676f0bdedfb3362f560115f0,APPROVED,Not Applicable,2025-10-05T11:29:03.335000Z,2025-10-05T11:29:58.517000Z,2025-10-05T11:30:02.314000Z,2025-10-05T11:30:00.743759Z,56.0,C4H367G4,646,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2568012977cffb7d30f36,65b929230cff388d15dd5c4c,APPROVED,Not Applicable,2025-10-05T11:29:10.175000Z,2025-10-05T11:30:44.102000Z,2025-10-05T11:30:46.780000Z,2025-10-05T11:30:44.809894Z,94.0,C4H367G4,2962,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25689ec6ab693fb981efa,5f5967d6e280e61b2db8e55c,APPROVED,Not Applicable,2025-10-05T11:29:19.368000Z,2025-10-05T11:30:19.994000Z,2025-10-05T11:30:23.283000Z,2025-10-05T11:30:26.400038Z,61.0,C4H367G4,4237,30,Female,Asian,United States,United States,United States,Vietnamese,No,Part-Time
68e2569699c7c4a6f7d29e78,645906dc264ac9eb66b7f3ec,APPROVED,Not Applicable,2025-10-05T11:29:30.802000Z,2025-10-05T11:30:10.350000Z,2025-10-05T11:30:17.364000Z,2025-10-05T11:30:15.880641Z,40.0,C4H367G4,7601,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e256a4ccd84d65dcff8d98,6050ea8a95817a2bfddc9d09,APPROVED,Not Applicable,2025-10-05T11:29:44.526000Z,2025-10-05T11:30:24.081000Z,2025-10-05T11:30:26.898000Z,2025-10-05T11:30:24.792798Z,40.0,C4H367G4,1425,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e256a4e00c82101be46d28,6110d5e5c6ce466532978870,APPROVED,Not Applicable,2025-10-05T11:29:47.108000Z,2025-10-05T11:30:50.478000Z,2025-10-05T11:30:56.497000Z,2025-10-05T11:30:59.185007Z,64.0,C4H367G4,1918,25,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
68e256abda8bdcaf6435f088,67ade0c7138bc5e2f5d72575,APPROVED,Not Applicable,2025-10-05T11:29:52.299000Z,2025-10-05T11:30:46.841000Z,2025-10-05T11:30:53.730000Z,2025-10-05T11:30:47.771931Z,55.0,C4H367G4,827,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e256d1a0d40f3391aaa9fa,5d1e2045a37a4d001a1fc2cb,APPROVED,Not Applicable,2025-10-05T11:30:38.692000Z,2025-10-05T11:32:47.418000Z,2025-10-05T11:32:51.541000Z,2025-10-05T11:32:48.327435Z,129.0,C4H367G4,9537,26,Male,Black,United States,United States,United States,English,No,Part-Time
68e256d81536ada6593b1a5e,5a86357bae9a0b0001a9f14e,APPROVED,Not Applicable,2025-10-05T11:30:41.530000Z,2025-10-05T11:32:39.137000Z,2025-10-05T11:32:42.974000Z,2025-10-05T11:32:46.212601Z,118.0,C4H367G4,3251,46,Male,White,United States,United States,United States,English,No,Full-Time
68e256de198366ba7335d425,65c1679547aa1e88e5b59d24,APPROVED,Not Applicable,2025-10-05T11:30:44.220000Z,2025-10-05T11:32:09.481000Z,2025-10-05T11:32:10.475000Z,2025-10-05T11:32:15.011837Z,86.0,C4H367G4,968,34,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e256de84f2d2bd1baf390f,570bc1ffb9b52b00102db939,APPROVED,Not Applicable,2025-10-05T11:30:45.229000Z,2025-10-05T11:31:39.296000Z,2025-10-05T11:31:41.896000Z,2025-10-05T11:31:40.066975Z,55.0,C4H367G4,12757,44,Female,White,United States,United States,United States,English,No,Other
68e256e1a0ce77d41b0a7259,5c794023c44ec600161822b0,APPROVED,Not Applicable,2025-10-05T11:30:56.383000Z,2025-10-05T11:33:05.080000Z,2025-10-05T11:33:05.940000Z,2025-10-05T11:33:06.639640Z,129.0,C4H367G4,6506,64,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e256e29217af084c7b1b94,5fb2041681fe9376804e1249,APPROVED,Not Applicable,2025-10-05T11:30:47.078000Z,2025-10-05T11:31:49.076000Z,2025-10-05T11:31:53.854000Z,2025-10-05T11:31:54.085932Z,62.0,C4H367G4,10732,43,Female,Asian,United States,United States,United States,English,No,Full-Time
68e256e914b22b143ff7a89d,6372d1f14a6bd3713c1c0acf,APPROVED,Not Applicable,2025-10-05T11:30:54.842000Z,2025-10-05T11:31:57.507000Z,2025-10-05T11:32:00.983000Z,2025-10-05T11:32:03.583436Z,63.0,C4H367G4,7127,67,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e256eb813ef8d6d1cae948,67f1b8abe144ffdfc27d371a,APPROVED,Not Applicable,2025-10-05T11:30:51.648000Z,2025-10-05T11:32:40.742000Z,2025-10-05T11:32:46.766000Z,2025-10-05T11:32:41.583985Z,110.0,C4H367G4,3513,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e256faf13c54713ad57193,672065508b5071ee67b5fde2,APPROVED,Not Applicable,2025-10-05T11:31:06.713000Z,2025-10-05T11:31:51.100000Z,2025-10-05T11:31:57.003000Z,2025-10-05T11:31:51.791826Z,45.0,C4H367G4,2176,34,Male,White,United States,United States,United States,English,No,Full-Time
68e25704e583cddf62a170b2,645a9e5eb7c78e0ec07bfdc3,APPROVED,Not Applicable,2025-10-05T11:31:21.798000Z,2025-10-05T11:32:32.290000Z,2025-10-05T11:32:38.266000Z,2025-10-05T11:32:33.020741Z,71.0,C4H367G4,2448,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25706e9bdc1afdac96e88,5fc7a6aaa7646c0009521161,APPROVED,Not Applicable,2025-10-05T11:31:32.202000Z,2025-10-05T11:32:30.803000Z,2025-10-05T11:32:33.693000Z,2025-10-05T11:32:31.477039Z,59.0,C4H367G4,9774,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2570a12c6d1eec9fa2f35,62ee9edcdeda96030b1d61f0,APPROVED,Not Applicable,2025-10-05T11:31:28.700000Z,2025-10-05T11:32:42.085000Z,2025-10-05T11:32:48.056000Z,2025-10-05T11:32:43.397023Z,74.0,C4H367G4,1628,52,Male,White,United States,United States,United States,English,No,Full-Time
68e2570e19c6e0157ffbe1e9,583b397f54686200010f1d20,APPROVED,Not Applicable,2025-10-05T11:31:40.898000Z,2025-10-05T11:32:48.514000Z,2025-10-05T11:32:54.522000Z,2025-10-05T11:32:49.336068Z,68.0,C4H367G4,14872,53,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e25719e20ac5465f514966,6612b3449105fbfa6c67d9c1,APPROVED,Not Applicable,2025-10-05T11:31:45.394000Z,2025-10-05T11:33:12.708000Z,2025-10-05T11:33:18.711000Z,2025-10-05T11:33:23.048946Z,88.0,C4H367G4,1929,55,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
68e257208dd49d44fafeb63a,6606ce9c3523446ed5777300,APPROVED,Not Applicable,2025-10-05T11:31:52.997000Z,2025-10-05T11:33:14.750000Z,2025-10-05T11:33:20.667000Z,2025-10-05T11:33:15.478287Z,82.0,C4H367G4,1441,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e257221d6e6185290d183d,61283769a39dd638c256540c,APPROVED,Not Applicable,2025-10-05T11:31:54.378000Z,2025-10-05T11:39:03.541000Z,2025-10-05T11:39:05.754000Z,2025-10-05T11:39:04.360935Z,430.0,C4H367G4,7018,49,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2572519ccce155b15072b,6060ddd26de46b745d90990c,APPROVED,Not Applicable,2025-10-05T11:32:01.217000Z,2025-10-05T11:33:12.609000Z,2025-10-05T11:33:15.937000Z,2025-10-05T11:33:13.433773Z,72.0,C4H367G4,2397,25,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25726784612c4cdea33ff,615a3aff99c738f7dd86fded,APPROVED,Not Applicable,2025-10-05T11:32:43.365000Z,2025-10-05T11:33:45.157000Z,2025-10-05T11:33:46.075000Z,2025-10-05T11:33:46.293543Z,62.0,C4H367G4,4091,44,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
68e2572c0e4fb76b6c29bd03,5f2f21ab32376614a22ffdff,APPROVED,Not Applicable,2025-10-05T11:33:49.584000Z,2025-10-05T11:34:32.780000Z,2025-10-05T11:34:33.675000Z,2025-10-05T11:34:36.577025Z,44.0,C4H367G4,2207,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2574c9bbd2f3bf2bc245a,610813ebfdb1b78559fb1ff9,APPROVED,Not Applicable,2025-10-05T11:32:33.427000Z,2025-10-05T11:33:29.377000Z,2025-10-05T11:33:30.321000Z,2025-10-05T11:33:36.706769Z,56.0,C4H367G4,6644,56,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
68e2576a849d53a7a65bb43b,5c28dd50da51990001e31d86,APPROVED,Not Applicable,2025-10-05T11:33:02.248000Z,2025-10-05T11:35:11.358000Z,2025-10-05T11:35:17.372000Z,2025-10-05T11:35:13.095741Z,130.0,C4H367G4,4090,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e2576f6ad7988dd00cf290,647f2d441bd745bf64c3d076,APPROVED,Not Applicable,2025-10-05T11:33:09.679000Z,2025-10-05T11:34:07.396000Z,2025-10-05T11:34:11.456000Z,2025-10-05T11:34:08.658654Z,58.0,C4H367G4,3518,51,Male,White,United Kingdom,United States,United States,English,No,Full-Time
68e257b714553fc062a997fa,5ff591cba89e1b000bfb9852,APPROVED,Not Applicable,2025-10-05T11:34:20.161000Z,2025-10-05T11:35:09.417000Z,2025-10-05T11:35:12.693000Z,2025-10-05T11:35:17.975029Z,50.0,C4H367G4,14045,39,Male,White,United States,United States,United States,English,No,Full-Time
68e257b7c83a9f437656a0f0,66296a13adb9393903a9cc1a,APPROVED,Not Applicable,2025-10-05T11:34:33.303000Z,2025-10-05T11:36:17.995000Z,2025-10-05T11:36:18.874000Z,2025-10-05T11:36:26.481022Z,105.0,C4H367G4,3773,53,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e257c2cf97302aa44a675a,614e6f4f00a9e94b123316d3,APPROVED,Not Applicable,2025-10-05T11:34:31.063000Z,2025-10-05T11:35:18.394000Z,2025-10-05T11:35:22.194000Z,2025-10-05T11:35:19.814970Z,48.0,C4H367G4,5509,42,Male,White,United States,United States,United States,English,No,Full-Time
68e257d09e5599cc3ae8bf1c,5ef8056622eb1d5524930d35,APPROVED,Not Applicable,2025-10-05T11:34:45.141000Z,2025-10-05T11:35:56.174000Z,2025-10-05T11:35:58.434000Z,2025-10-05T11:36:04.772581Z,72.0,C4H367G4,2513,46,Male,White,United States,United States,United States,English,No,Part-Time
68e257d15f6cfab3cd4c450c,65293c257003399b27cc1eb5,APPROVED,Not Applicable,2025-10-05T11:34:41.316000Z,2025-10-05T11:36:39.143000Z,2025-10-05T11:36:41.900000Z,2025-10-05T11:36:47.242121Z,118.0,C4H367G4,3399,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e257d38e60a336f84479e3,67f1921726bfac07aea277c3,APPROVED,Not Applicable,2025-10-05T11:35:33.078000Z,2025-10-05T11:45:26.437000Z,2025-10-05T11:45:27.363000Z,2025-10-05T11:45:30.815726Z,594.0,C4H367G4,2409,61,Female,White,United States,United States,United States,English,No,Full-Time
68e257d8760f741369734563,6757069f8e2b810b4fabd66b,APPROVED,Not Applicable,2025-10-05T11:34:52.310000Z,2025-10-05T11:35:36.078000Z,2025-10-05T11:35:39.429000Z,2025-10-05T11:35:44.438640Z,44.0,C4H367G4,2158,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
